county_fips,role,status,tier,baseline,baseline_fy,base_src,post,post_fy,post_src,cagr,hirisk,v2_2017
41049,treated,USABLE,PRIMARY,8703375.0,2017.0,VERIFIED,15584457.0,2024.0,verified,0.08678447439028592,False,
41053,control,USABLE,EXPANDED,14008000.0,2017.0,CONFIRMED,16746991.0,2024.0,v2,0.025841096356519433,False,
41057,control,CONFLICT,,14869000.0,,,,,,,,11778226.0
41059,treated,USABLE,PRIMARY,16411367.0,2017.0,VERIFIED,22713457.0,2023.0,verified,0.05565760387684704,False,
41065,treated,USABLE,CENSUS_TRUST,11845000.0,2017.0,SINGLE_census,10296406.0,2021.0,v2,-0.03442136330390866,False,
41067,treated,USABLE,PRIMARY,199849000.0,2017.0,VERIFIED,265027000.0,2023.0,verified,0.048169110329766784,False,
42007,treated,USABLE,CENSUS_TRUST,48172000.0,2017.0,SINGLE_census,57442473.0,2023.0,acfr_wide,0.029768829499610128,False,
42015,control,SINGLE_census_nopost,,11468000.0,,,,,,,,
42021,control,SINGLE_census_nopost,,43536000.0,,,,,,,,
42035,control,USABLE,EXPANDED,12184000.0,2017.0,CONFIRMED,15262183.0,2024.0,v2,0.03270255695375246,False,
42045,control,SINGLE_census_nopost,,171942000.0,,,,,,,,
42049,control,SINGLE_census_nopost,,73241000.0,,,,,,,,
42055,control,USABLE,EXPANDED,39173000.0,2017.0,CONFIRMED,47478434.0,2024.0,v2,0.02785046385280454,False,
42069,control,SINGLE_census_nopost,,80162000.0,,,,,,,,
42079,treated,USABLE,PRIMARY,120726394.0,2017.0,VERIFIED,134777939.0,2024.0,verified,0.015853170325850874,False,
42083,control,SINGLE_census_nopost,,11031000.0,,,,,,,,
42089,control,USABLE,EXPANDED,46528000.0,2017.0,VERIFIED,50267343.0,2023.0,verified,0.012966907217020207,False,
42121,treated,USABLE,PRIMARY,11108250.0,2017.0,VERIFIED,11287755.0,2022.0,verified,0.0032112318648751526,False,
45013,control,CONFLICT,,97751000.0,,,,,,,,109274083.0
45015,treated,USABLE,CENSUS_TRUST,28773000.0,2017.0,SINGLE_census,48524362.0,2023.0,acfr_wide,0.09101096325718694,False,
45021,control,SINGLE_census_nopost,,11807000.0,,,,,,,,
45033,control,USABLE,CENSUS_TRUST,11055000.0,2017.0,SINGLE_census,11062204.0,2024.0,v2,9.306698825128912e-05,False,
45039,control,USABLE,CENSUS_TRUST,26262000.0,2017.0,SINGLE_census,30383837.0,2024.0,v2,0.021045214917797095,False,
45043,control,SINGLE_census_nopost,,51898000.0,,,,,,,,
45057,control,CONFLICT,,29695000.0,,,,,,,,36330354.0
45063,control,USABLE,EXPANDED,112700000.0,2017.0,CONFIRMED,145514870.0,2024.0,v2,0.03718154346876723,False,
45077,control,USABLE,PRIMARY,27096468.0,2017.0,VERIFIED,46856976.0,2024.0,verified,0.08138470993058222,False,
45081,control,SINGLE_census_nopost,,11880000.0,,,,,,,,
45083,treated,USABLE,PRIMARY,104284848.0,2017.0,VERIFIED,157288574.0,2023.0,verified,0.07089278794179932,False,
45087,treated,USABLE,EXPANDED,12220000.0,2017.0,VERIFIED,13974685.0,2023.0,verified,0.02261416358711621,False,
45091,treated,USABLE,PRIMARY,101256000.0,2017.0,VERIFIED,168363355.0,2024.0,verified,0.07534219265796627,False,
46057,control,SINGLE_census_hirisk_nopost,,2319000.0,,,,,,,,
46077,control,SINGLE_census_hirisk_nopost,,2289000.0,,,,,,,,
46085,control,SINGLE_census_hirisk_nopost,,2260000.0,,,,,,,,
46119,treated,USABLE,PRIMARY,2335215.0,2017.0,VERIFIED,2742222.0,2022.0,verified,0.03265475184000821,True,
47001,control,SINGLE_census_hirisk_nopost,,31485000.0,,,,,,,,
47003,control,USABLE,EXPANDED,13334828.0,2017.0,VERIFIED,22916490.0,2024.0,verified,0.08042439864627204,True,
47009,control,USABLE,EXPANDED,47003000.0,2018.0,VERIFIED,56619560.0,2023.0,verified,0.03793028099614726,True,
47013,treated,USABLE,PRIMARY,10480554.0,2018.0,VERIFIED,13835553.0,2024.0,verified,0.04737462289773853,True,
47015,control,SINGLE_census_hirisk_nopost,,3724000.0,,,,,,,,
47019,control,SINGLE_census_hirisk_nopost,,14568000.0,,,,,,,,
47021,control,USABLE,EXPANDED,14706819.0,2018.0,VERIFIED,21730234.0,2024.0,verified,0.06722897876516454,True,
47025,treated,USABLE,PRIMARY,7434377.0,2018.0,VERIFIED,10644764.0,2025.0,verified,0.052616584140517064,True,
47031,control,USABLE,EXPANDED,14142408.0,2017.0,VERIFIED,16679866.0,2024.0,verified,0.023855002212605614,True,
47033,control,SINGLE_census_hirisk_nopost,,4717000.0,,,,,,,,
47035,treated,USABLE,PRIMARY,13911919.0,2018.0,VERIFIED,23599891.0,2024.0,verified,0.0920784220143338,True,
